Disease,Symptom_1,Symptom_2,Symptom_3,Specialization,Name,State,City,user_rating,schedule,Disease_Encoded,Symptom_1_Encoded,Symptom_2_Encoded,Symptom_3_Encoded,Specialization_Encoded,Name_Encoded,State_Encoded,City_Encoded,schedule_Encoded
9,3,7,6,4,327,4,4,3,17,9,3,7,6,4,327,4,4,17
9,3,7,6,4,334,4,12,3,4,9,3,7,6,4,334,4,12,4
9,3,7,6,4,343,4,13,3,10,9,3,7,6,4,343,4,13,10
9,3,7,6,4,379,4,4,3,2,9,3,7,6,4,379,4,4,2
9,3,7,6,4,0,0,43,2,18,9,3,7,6,4,0,0,43,18
9,3,7,6,4,229,0,30,2,6,9,3,7,6,4,229,0,30,6
9,3,7,6,4,152,1,29,4,19,9,3,7,6,4,152,1,29,19
9,3,7,6,4,227,1,29,5,7,9,3,7,6,4,227,1,29,7
9,3,2,6,4,49,5,27,4,13,9,3,2,6,4,49,5,27,13
9,3,2,6,4,220,5,27,4,10,9,3,2,6,4,220,5,27,10
9,3,2,6,4,221,5,26,2,5,9,3,2,6,4,221,5,26,5
9,3,2,6,4,236,5,27,5,12,9,3,2,6,4,236,5,27,12
9,3,2,6,4,302,5,27,4,0,9,3,2,6,4,302,5,27,0
9,3,2,6,4,324,5,27,1,8,9,3,2,6,4,324,5,27,8
9,3,2,6,4,409,5,27,0,8,9,3,2,6,4,409,5,27,8
9,3,2,6,4,413,5,27,1,9,9,3,2,6,4,413,5,27,9
9,3,2,6,4,168,7,21,0,4,9,3,2,6,4,168,7,21,4
9,3,2,6,4,9,8,1,5,12,9,3,2,6,4,9,8,1,12
9,3,2,6,4,10,8,1,0,1,9,3,2,6,4,10,8,1,1
9,3,2,6,4,139,8,9,3,2,9,3,2,6,4,139,8,9,2
9,3,2,6,4,34,2,41,4,6,9,3,2,6,4,34,2,41,6
9,3,2,6,4,38,2,31,0,15,9,3,2,6,4,38,2,31,15
9,3,2,6,4,58,2,41,3,11,9,3,2,6,4,58,2,41,11
9,3,2,6,4,61,2,41,1,0,9,3,2,6,4,61,2,41,0
9,3,2,6,4,74,2,41,3,0,9,3,2,6,4,74,2,41,0
9,3,2,6,4,108,2,41,0,17,9,3,2,6,4,108,2,41,17
9,3,2,6,4,114,2,41,3,19,9,3,2,6,4,114,2,41,19
9,3,2,6,4,115,2,31,3,4,9,3,2,6,4,115,2,31,4
9,3,2,6,4,153,2,31,1,16,9,3,2,6,4,153,2,31,16
9,3,2,6,4,157,2,41,1,4,9,3,2,6,4,157,2,41,4
9,3,2,6,4,194,2,41,5,11,9,3,2,6,4,194,2,41,11
9,3,2,6,4,249,2,31,0,7,9,3,2,6,4,249,2,31,7
9,3,2,6,4,265,2,31,5,0,9,3,2,6,4,265,2,31,0
9,3,2,6,4,291,2,41,5,8,9,3,2,6,4,291,2,41,8
9,3,2,6,4,312,2,41,3,19,9,3,2,6,4,312,2,41,19
9,3,2,6,4,314,2,41,2,0,9,3,2,6,4,314,2,41,0
9,3,2,6,4,368,2,41,3,14,9,3,2,6,4,368,2,41,14
9,3,2,6,4,375,2,41,0,3,9,3,2,6,4,375,2,41,3
9,3,2,6,4,377,2,41,2,8,9,3,2,6,4,377,2,41,8
9,3,2,6,4,387,2,31,5,8,9,3,2,6,4,387,2,31,8
9,3,2,6,4,395,2,31,3,13,9,3,2,6,4,395,2,31,13
9,3,2,6,4,11,4,13,1,19,9,3,2,6,4,11,4,13,19
9,3,2,6,4,17,4,12,0,2,9,3,2,6,4,17,4,12,2
9,3,2,6,4,25,4,13,3,6,9,3,2,6,4,25,4,13,6
9,3,2,6,4,26,4,13,1,3,9,3,2,6,4,26,4,13,3
9,3,2,6,4,33,4,28,0,4,9,3,2,6,4,33,4,28,4
9,3,2,6,4,44,4,13,2,21,9,3,2,6,4,44,4,13,21
9,3,2,6,4,64,4,13,2,21,9,3,2,6,4,64,4,13,21
9,3,2,6,4,65,4,13,0,0,9,3,2,6,4,65,4,13,0
9,3,2,6,4,77,4,4,5,8,9,3,2,6,4,77,4,4,8
9,3,2,6,4,82,4,13,1,21,9,3,2,6,4,82,4,13,21
9,3,2,6,4,84,4,12,2,7,9,3,2,6,4,84,4,12,7
9,3,2,6,4,85,4,13,5,16,9,3,2,6,4,85,4,13,16
9,3,2,6,4,87,4,13,0,12,9,3,2,6,4,87,4,13,12
9,3,2,6,4,94,4,34,3,9,9,3,2,6,4,94,4,34,9
9,3,2,6,4,109,4,4,0,2,9,3,2,6,4,109,4,4,2
9,3,2,6,4,110,4,4,0,20,9,3,2,6,4,110,4,4,20
9,3,2,6,4,111,4,4,0,21,9,3,2,6,4,111,4,4,21
9,3,2,6,4,134,4,14,1,1,9,3,2,6,4,134,4,14,1
9,3,2,6,4,136,4,14,4,2,9,3,2,6,4,136,4,14,2
9,3,2,6,4,143,4,4,5,7,9,3,2,6,4,143,4,4,7
9,3,2,6,4,155,4,14,3,7,9,3,2,6,4,155,4,14,7
9,3,2,6,4,160,4,14,1,10,9,3,2,6,4,160,4,14,10
9,3,2,6,4,180,4,13,0,5,9,3,2,6,4,180,4,13,5
9,3,2,6,4,183,4,13,3,11,9,3,2,6,4,183,4,13,11
9,3,2,6,4,188,4,4,1,2,9,3,2,6,4,188,4,4,2
9,3,2,6,4,190,4,13,2,5,9,3,2,6,4,190,4,13,5
9,3,2,6,4,192,4,13,3,17,9,3,2,6,4,192,4,13,17
9,3,2,6,4,213,4,34,5,1,9,3,2,6,4,213,4,34,1
9,3,2,6,4,225,4,13,4,6,9,3,2,6,4,225,4,13,6
9,3,2,6,4,226,4,14,4,5,9,3,2,6,4,226,4,14,5
9,3,2,6,4,230,4,4,3,5,9,3,2,6,4,230,4,4,5
9,3,2,6,4,232,4,13,3,1,9,3,2,6,4,232,4,13,1
9,3,2,6,4,240,4,12,5,9,9,3,2,6,4,240,4,12,9
9,3,2,6,4,248,4,32,0,19,9,3,2,6,4,248,4,32,19
9,3,2,6,4,260,4,33,0,18,9,3,2,6,4,260,4,33,18
9,3,2,6,4,272,4,13,5,11,9,3,2,6,4,272,4,13,11
9,3,2,6,4,276,4,4,0,18,9,3,2,6,4,276,4,4,18
9,3,2,6,4,279,4,8,3,9,9,3,2,6,4,279,4,8,9
9,3,2,6,4,294,4,13,4,1,9,3,2,6,4,294,4,13,1
9,3,2,6,4,295,4,13,2,8,9,3,2,6,4,295,4,13,8
9,3,2,6,4,300,4,4,4,9,9,3,2,6,4,300,4,4,9
9,3,2,6,4,311,4,14,0,14,9,3,2,6,4,311,4,14,14
9,3,2,6,4,327,4,4,1,8,9,3,2,6,4,327,4,4,8
9,3,2,6,4,334,4,12,4,13,9,3,2,6,4,334,4,12,13
9,3,2,6,4,343,4,13,0,1,9,3,2,6,4,343,4,13,1
9,3,2,6,4,379,4,4,5,18,9,3,2,6,4,379,4,4,18
9,3,2,6,4,0,0,43,3,19,9,3,2,6,4,0,0,43,19
9,3,2,6,4,229,0,30,5,10,9,3,2,6,4,229,0,30,10
9,3,2,6,4,152,1,29,2,8,9,3,2,6,4,152,1,29,8
9,3,2,6,4,227,1,29,1,20,9,3,2,6,4,227,1,29,20
9,3,2,8,4,49,5,27,4,12,9,3,2,8,4,49,5,27,12
9,3,2,8,4,220,5,27,0,6,9,3,2,8,4,220,5,27,6
9,3,2,8,4,221,5,26,4,12,9,3,2,8,4,221,5,26,12
9,3,2,8,4,236,5,27,2,16,9,3,2,8,4,236,5,27,16
9,3,2,8,4,302,5,27,1,0,9,3,2,8,4,302,5,27,0
9,3,2,8,4,324,5,27,4,6,9,3,2,8,4,324,5,27,6
9,3,2,8,4,409,5,27,2,20,9,3,2,8,4,409,5,27,20
9,3,2,8,4,413,5,27,1,7,9,3,2,8,4,413,5,27,7
9,3,2,8,4,168,7,21,4,14,9,3,2,8,4,168,7,21,14
9,3,2,8,4,9,8,1,0,5,9,3,2,8,4,9,8,1,5
9,3,2,8,4,10,8,1,2,13,9,3,2,8,4,10,8,1,13
9,3,2,8,4,139,8,9,0,4,9,3,2,8,4,139,8,9,4
9,3,2,8,4,34,2,41,2,2,9,3,2,8,4,34,2,41,2
9,3,2,8,4,38,2,31,0,2,9,3,2,8,4,38,2,31,2
9,3,2,8,4,58,2,41,5,3,9,3,2,8,4,58,2,41,3
9,3,2,8,4,61,2,41,0,1,9,3,2,8,4,61,2,41,1
9,3,2,8,4,74,2,41,5,4,9,3,2,8,4,74,2,41,4
9,3,2,8,4,108,2,41,4,0,9,3,2,8,4,108,2,41,0
9,3,2,8,4,114,2,41,4,8,9,3,2,8,4,114,2,41,8
9,3,2,8,4,115,2,31,0,21,9,3,2,8,4,115,2,31,21
9,3,2,8,4,153,2,31,2,2,9,3,2,8,4,153,2,31,2
9,3,2,8,4,157,2,41,4,6,9,3,2,8,4,157,2,41,6
9,3,2,8,4,194,2,41,4,12,9,3,2,8,4,194,2,41,12
9,3,2,8,4,249,2,31,0,14,9,3,2,8,4,249,2,31,14
9,3,2,8,4,265,2,31,2,14,9,3,2,8,4,265,2,31,14
9,3,2,8,4,291,2,41,0,3,9,3,2,8,4,291,2,41,3
9,3,2,8,4,312,2,41,3,19,9,3,2,8,4,312,2,41,19
9,3,2,8,4,314,2,41,0,14,9,3,2,8,4,314,2,41,14
9,3,2,8,4,368,2,41,2,4,9,3,2,8,4,368,2,41,4
9,3,2,8,4,375,2,41,4,16,9,3,2,8,4,375,2,41,16
9,3,2,8,4,377,2,41,4,10,9,3,2,8,4,377,2,41,10
9,3,2,8,4,387,2,31,1,14,9,3,2,8,4,387,2,31,14
9,3,2,8,4,395,2,31,0,20,9,3,2,8,4,395,2,31,20
9,3,2,8,4,11,4,13,4,3,9,3,2,8,4,11,4,13,3
9,3,2,8,4,17,4,12,3,10,9,3,2,8,4,17,4,12,10
9,3,2,8,4,25,4,13,4,15,9,3,2,8,4,25,4,13,15
9,3,2,8,4,26,4,13,5,1,9,3,2,8,4,26,4,13,1
9,3,2,8,4,33,4,28,5,19,9,3,2,8,4,33,4,28,19
9,3,2,8,4,44,4,13,3,18,9,3,2,8,4,44,4,13,18
9,3,2,8,4,64,4,13,4,17,9,3,2,8,4,64,4,13,17
9,3,2,8,4,65,4,13,4,5,9,3,2,8,4,65,4,13,5
9,3,2,8,4,77,4,4,2,3,9,3,2,8,4,77,4,4,3
9,3,2,8,4,82,4,13,4,4,9,3,2,8,4,82,4,13,4
9,3,2,8,4,84,4,12,3,1,9,3,2,8,4,84,4,12,1
9,3,2,8,4,85,4,13,2,3,9,3,2,8,4,85,4,13,3
9,3,2,8,4,87,4,13,4,5,9,3,2,8,4,87,4,13,5
9,3,2,8,4,94,4,34,2,19,9,3,2,8,4,94,4,34,19
9,3,2,8,4,109,4,4,5,19,9,3,2,8,4,109,4,4,19
9,3,2,8,4,110,4,4,5,12,9,3,2,8,4,110,4,4,12
9,3,2,8,4,111,4,4,4,12,9,3,2,8,4,111,4,4,12
9,3,2,8,4,134,4,14,1,11,9,3,2,8,4,134,4,14,11
9,3,2,8,4,136,4,14,5,1,9,3,2,8,4,136,4,14,1
9,3,2,8,4,143,4,4,2,19,9,3,2,8,4,143,4,4,19
9,3,2,8,4,155,4,14,3,19,9,3,2,8,4,155,4,14,19
9,3,2,8,4,160,4,14,1,5,9,3,2,8,4,160,4,14,5
9,3,2,8,4,180,4,13,4,17,9,3,2,8,4,180,4,13,17
9,3,2,8,4,183,4,13,4,11,9,3,2,8,4,183,4,13,11
9,3,2,8,4,188,4,4,1,6,9,3,2,8,4,188,4,4,6
9,3,2,8,4,190,4,13,0,11,9,3,2,8,4,190,4,13,11
9,3,2,8,4,192,4,13,1,16,9,3,2,8,4,192,4,13,16
9,3,2,8,4,213,4,34,3,2,9,3,2,8,4,213,4,34,2
9,3,2,8,4,225,4,13,4,21,9,3,2,8,4,225,4,13,21
9,3,2,8,4,226,4,14,2,18,9,3,2,8,4,226,4,14,18
9,3,2,8,4,230,4,4,5,20,9,3,2,8,4,230,4,4,20
9,3,2,8,4,232,4,13,0,18,9,3,2,8,4,232,4,13,18
9,3,2,8,4,240,4,12,2,0,9,3,2,8,4,240,4,12,0
9,3,2,8,4,248,4,32,1,14,9,3,2,8,4,248,4,32,14
9,3,2,8,4,260,4,33,4,7,9,3,2,8,4,260,4,33,7
9,3,2,8,4,272,4,13,3,10,9,3,2,8,4,272,4,13,10
9,3,2,8,4,276,4,4,1,17,9,3,2,8,4,276,4,4,17
9,3,2,8,4,279,4,8,1,7,9,3,2,8,4,279,4,8,7
9,3,2,8,4,294,4,13,2,6,9,3,2,8,4,294,4,13,6
9,3,2,8,4,295,4,13,2,2,9,3,2,8,4,295,4,13,2
9,3,2,8,4,300,4,4,4,10,9,3,2,8,4,300,4,4,10
9,3,2,8,4,311,4,14,2,18,9,3,2,8,4,311,4,14,18
9,3,2,8,4,327,4,4,0,10,9,3,2,8,4,327,4,4,10
9,3,2,8,4,334,4,12,4,6,9,3,2,8,4,334,4,12,6
9,3,2,8,4,343,4,13,3,13,9,3,2,8,4,343,4,13,13
9,3,2,8,4,379,4,4,0,14,9,3,2,8,4,379,4,4,14
9,3,2,8,4,0,0,43,1,19,9,3,2,8,4,0,0,43,19
9,3,2,8,4,229,0,30,5,18,9,3,2,8,4,229,0,30,18
9,3,2,8,4,152,1,29,2,0,9,3,2,8,4,152,1,29,0
9,3,2,8,4,227,1,29,3,4,9,3,2,8,4,227,1,29,4
8,10,11,16,1,4,5,26,4,4,8,10,11,16,1,4,5,26,4
8,10,11,16,1,5,5,26,2,19,8,10,11,16,1,5,5,26,19
8,10,11,16,1,100,5,25,0,1,8,10,11,16,1,100,5,25,1
8,10,11,16,1,197,5,25,1,15,8,10,11,16,1,197,5,25,15
8,10,11,16,1,398,5,25,1,8,8,10,11,16,1,398,5,25,8
8,10,11,16,1,174,7,21,2,7,8,10,11,16,1,174,7,21,7
8,10,11,16,1,13,8,1,4,20,8,10,11,16,1,13,8,1,20
8,10,11,16,1,22,8,42,4,16,8,10,11,16,1,22,8,42,16
8,10,11,16,1,46,8,42,2,16,8,10,11,16,1,46,8,42,16
8,10,11,16,1,285,8,42,5,14,8,10,11,16,1,285,8,42,14
8,10,11,16,1,383,8,42,2,10,8,10,11,16,1,383,8,42,10
8,10,11,16,1,392,8,42,2,4,8,10,11,16,1,392,8,42,4
8,10,11,16,1,393,8,42,5,7,8,10,11,16,1,393,8,42,7
8,10,11,16,1,231,9,20,3,13,8,10,11,16,1,231,9,20,13
8,10,11,16,1,35,2,41,2,2,8,10,11,16,1,35,2,41,2
8,10,11,16,1,51,2,41,3,9,8,10,11,16,1,51,2,41,9
8,10,11,16,1,67,2,31,0,0,8,10,11,16,1,67,2,31,0
8,10,11,16,1,68,2,41,2,8,8,10,11,16,1,68,2,41,8
8,10,11,16,1,106,2,31,2,20,8,10,11,16,1,106,2,31,20
8,10,11,16,1,107,2,41,4,1,8,10,11,16,1,107,2,41,1
8,10,11,16,1,112,2,31,2,20,8,10,11,16,1,112,2,31,20
8,10,11,16,1,116,2,41,5,19,8,10,11,16,1,116,2,41,19
8,10,11,16,1,181,2,41,3,17,8,10,11,16,1,181,2,41,17
8,10,11,16,1,184,2,41,5,11,8,10,11,16,1,184,2,41,11
8,10,11,16,1,209,2,41,3,15,8,10,11,16,1,209,2,41,15
8,10,11,16,1,212,2,41,2,12,8,10,11,16,1,212,2,41,12
8,10,11,16,1,233,2,31,3,16,8,10,11,16,1,233,2,31,16
8,10,11,16,1,237,2,41,2,16,8,10,11,16,1,237,2,41,16
8,10,11,16,1,246,2,31,5,10,8,10,11,16,1,246,2,31,10
8,10,11,16,1,247,2,31,0,17,8,10,11,16,1,247,2,31,17
8,10,11,16,1,250,2,41,3,16,8,10,11,16,1,250,2,41,16
8,10,11,16,1,262,2,41,3,3,8,10,11,16,1,262,2,41,3
8,10,11,16,1,281,2,41,3,3,8,10,11,16,1,281,2,41,3
8,10,11,16,1,287,2,31,3,15,8,10,11,16,1,287,2,31,15
8,10,11,16,1,288,2,31,2,14,8,10,11,16,1,288,2,31,14
8,10,11,16,1,290,2,41,2,9,8,10,11,16,1,290,2,41,9
8,10,11,16,1,297,2,41,0,18,8,10,11,16,1,297,2,41,18
8,10,11,16,1,303,2,41,2,15,8,10,11,16,1,303,2,41,15
8,10,11,16,1,304,2,31,5,15,8,10,11,16,1,304,2,31,15
8,10,11,16,1,305,2,41,3,15,8,10,11,16,1,305,2,41,15
8,10,11,16,1,306,2,31,0,12,8,10,11,16,1,306,2,31,12
8,10,11,16,1,307,2,41,1,4,8,10,11,16,1,307,2,41,4
8,10,11,16,1,308,2,41,5,2,8,10,11,16,1,308,2,41,2
8,10,11,16,1,313,2,41,4,20,8,10,11,16,1,313,2,41,20
8,10,11,16,1,317,2,41,0,19,8,10,11,16,1,317,2,41,19
8,10,11,16,1,320,2,31,4,13,8,10,11,16,1,320,2,31,13
8,10,11,16,1,323,2,41,3,19,8,10,11,16,1,323,2,41,19
8,10,11,16,1,349,2,31,1,0,8,10,11,16,1,349,2,31,0
8,10,11,16,1,364,2,41,4,0,8,10,11,16,1,364,2,41,0
8,10,11,16,1,369,2,41,5,19,8,10,11,16,1,369,2,41,19
8,10,11,16,1,371,2,41,0,6,8,10,11,16,1,371,2,41,6
8,10,11,16,1,372,2,41,2,9,8,10,11,16,1,372,2,41,9
8,10,11,16,1,373,2,41,5,10,8,10,11,16,1,373,2,41,10
8,10,11,16,1,376,2,41,4,14,8,10,11,16,1,376,2,41,14
8,10,11,16,1,378,2,41,2,20,8,10,11,16,1,378,2,41,20
8,10,11,16,1,386,2,41,4,13,8,10,11,16,1,386,2,41,13
8,10,11,16,1,388,2,41,3,7,8,10,11,16,1,388,2,41,7
8,10,11,16,1,397,2,31,2,1,8,10,11,16,1,397,2,31,1
8,10,11,16,1,399,2,31,1,18,8,10,11,16,1,399,2,31,18
8,10,11,16,1,400,2,41,5,7,8,10,11,16,1,400,2,41,7
8,10,11,16,1,403,2,41,0,6,8,10,11,16,1,403,2,41,6
8,10,11,16,1,406,2,31,1,16,8,10,11,16,1,406,2,31,16
8,10,11,16,1,407,2,41,4,9,8,10,11,16,1,407,2,41,9
8,10,11,16,1,408,2,41,4,4,8,10,11,16,1,408,2,41,4
8,10,11,16,1,411,2,41,1,7,8,10,11,16,1,411,2,41,7
8,10,11,16,1,412,2,41,4,10,8,10,11,16,1,412,2,41,10
8,10,11,16,1,15,4,4,3,0,8,10,11,16,1,15,4,4,0
8,10,11,16,1,18,4,14,0,12,8,10,11,16,1,18,4,14,12
8,10,11,16,1,19,4,35,5,1,8,10,11,16,1,19,4,35,1
8,10,11,16,1,20,4,13,3,7,8,10,11,16,1,20,4,13,7
8,10,11,16,1,21,4,4,2,10,8,10,11,16,1,21,4,4,10
8,10,11,16,1,23,4,32,0,4,8,10,11,16,1,23,4,32,4
8,10,11,16,1,24,4,35,0,5,8,10,11,16,1,24,4,35,5
8,10,11,16,1,27,4,32,4,7,8,10,11,16,1,27,4,32,7
8,10,11,16,1,29,4,13,5,18,8,10,11,16,1,29,4,13,18
8,10,11,16,1,36,4,4,2,4,8,10,11,16,1,36,4,4,4
8,10,11,16,1,37,4,13,5,2,8,10,11,16,1,37,4,13,2
8,10,11,16,1,39,4,13,1,12,8,10,11,16,1,39,4,13,12
8,10,11,16,1,52,4,14,5,7,8,10,11,16,1,52,4,14,7
8,10,11,16,1,62,4,13,2,6,8,10,11,16,1,62,4,13,6
8,10,11,16,1,63,4,13,1,13,8,10,11,16,1,63,4,13,13
8,10,11,16,1,72,4,14,5,7,8,10,11,16,1,72,4,14,7
8,10,11,16,1,76,4,4,5,19,8,10,11,16,1,76,4,4,19
8,10,11,16,1,78,4,14,2,6,8,10,11,16,1,78,4,14,6
8,10,11,16,1,83,4,13,2,13,8,10,11,16,1,83,4,13,13
8,10,11,16,1,86,4,13,1,5,8,10,11,16,1,86,4,13,5
8,10,11,16,1,88,4,13,3,21,8,10,11,16,1,88,4,13,21
8,10,11,16,1,92,4,13,4,17,8,10,11,16,1,92,4,13,17
8,10,11,16,1,95,4,13,5,15,8,10,11,16,1,95,4,13,15
8,10,11,16,1,96,4,13,4,7,8,10,11,16,1,96,4,13,7
8,10,11,16,1,97,4,32,4,8,8,10,11,16,1,97,4,32,8
8,10,11,16,1,101,4,13,1,21,8,10,11,16,1,101,4,13,21
8,10,11,16,1,102,4,13,5,8,8,10,11,16,1,102,4,13,8
8,10,11,16,1,104,4,13,5,20,8,10,11,16,1,104,4,13,20
8,10,11,16,1,105,4,13,4,21,8,10,11,16,1,105,4,13,21
8,10,11,16,1,113,4,13,5,15,8,10,11,16,1,113,4,13,15
8,10,11,16,1,118,4,4,5,20,8,10,11,16,1,118,4,4,20
8,10,11,16,1,119,4,34,0,10,8,10,11,16,1,119,4,34,10
8,10,11,16,1,120,4,34,2,16,8,10,11,16,1,120,4,34,16
8,10,11,16,1,121,4,13,1,19,8,10,11,16,1,121,4,13,19
8,10,11,16,1,122,4,14,1,19,8,10,11,16,1,122,4,14,19
8,10,11,16,1,124,4,14,0,17,8,10,11,16,1,124,4,14,17
8,10,11,16,1,127,4,24,2,0,8,10,11,16,1,127,4,24,0
8,10,11,16,1,128,4,28,4,9,8,10,11,16,1,128,4,28,9
8,10,11,16,1,133,4,13,1,3,8,10,11,16,1,133,4,13,3
8,10,11,16,1,135,4,13,1,18,8,10,11,16,1,135,4,13,18
8,10,11,16,1,140,4,4,1,10,8,10,11,16,1,140,4,4,10
8,10,11,16,1,141,4,14,1,1,8,10,11,16,1,141,4,14,1
8,10,11,16,1,149,4,18,1,19,8,10,11,16,1,149,4,18,19
8,10,11,16,1,150,4,34,1,21,8,10,11,16,1,150,4,34,21
8,10,11,16,1,151,4,14,0,9,8,10,11,16,1,151,4,14,9
8,10,11,16,1,154,4,13,1,0,8,10,11,16,1,154,4,13,0
8,10,11,16,1,161,4,4,3,9,8,10,11,16,1,161,4,4,9
8,10,11,16,1,163,4,13,2,14,8,10,11,16,1,163,4,13,14
8,10,11,16,1,170,4,7,2,8,8,10,11,16,1,170,4,7,8
8,10,11,16,1,172,4,17,5,17,8,10,11,16,1,172,4,17,17
8,10,11,16,1,175,4,12,4,1,8,10,11,16,1,175,4,12,1
8,10,11,16,1,177,4,13,5,5,8,10,11,16,1,177,4,13,5
8,10,11,16,1,178,4,10,1,1,8,10,11,16,1,178,4,10,1
8,10,11,16,1,189,4,28,5,2,8,10,11,16,1,189,4,28,2
8,10,11,16,1,193,4,12,1,13,8,10,11,16,1,193,4,12,13
8,10,11,16,1,198,4,13,0,18,8,10,11,16,1,198,4,13,18
8,10,11,16,1,200,4,13,3,21,8,10,11,16,1,200,4,13,21
8,10,11,16,1,203,4,34,2,4,8,10,11,16,1,203,4,34,4
8,10,11,16,1,206,4,4,2,15,8,10,11,16,1,206,4,4,15
8,10,11,16,1,208,4,34,4,4,8,10,11,16,1,208,4,34,4
8,10,11,16,1,215,4,13,1,12,8,10,11,16,1,215,4,13,12
8,10,11,16,1,216,4,13,0,5,8,10,11,16,1,216,4,13,5
8,10,11,16,1,217,4,12,4,12,8,10,11,16,1,217,4,12,12
8,10,11,16,1,218,4,12,4,15,8,10,11,16,1,218,4,12,15
8,10,11,16,1,222,4,6,4,11,8,10,11,16,1,222,4,6,11
8,10,11,16,1,224,4,13,0,8,8,10,11,16,1,224,4,13,8
8,10,11,16,1,224,4,18,0,15,8,10,11,16,1,224,4,18,15
8,10,11,16,1,228,4,13,1,19,8,10,11,16,1,228,4,13,19
8,10,11,16,1,235,4,14,0,6,8,10,11,16,1,235,4,14,6
8,10,11,16,1,242,4,13,4,2,8,10,11,16,1,242,4,13,2
8,10,11,16,1,253,4,14,1,17,8,10,11,16,1,253,4,14,17
8,10,11,16,1,254,4,33,4,0,8,10,11,16,1,254,4,33,0
8,10,11,16,1,256,4,13,4,7,8,10,11,16,1,256,4,13,7
8,10,11,16,1,258,4,13,2,14,8,10,11,16,1,258,4,13,14
8,10,11,16,1,259,4,14,0,13,8,10,11,16,1,259,4,14,13
8,10,11,16,1,264,4,13,5,21,8,10,11,16,1,264,4,13,21
8,10,11,16,1,266,4,14,2,16,8,10,11,16,1,266,4,14,16
8,10,11,16,1,268,4,13,2,18,8,10,11,16,1,268,4,13,18
8,10,11,16,1,270,4,13,5,9,8,10,11,16,1,270,4,13,9
8,10,11,16,1,271,4,13,4,16,8,10,11,16,1,271,4,13,16
8,10,11,16,1,274,4,4,5,7,8,10,11,16,1,274,4,4,7
8,10,11,16,1,275,4,13,0,13,8,10,11,16,1,275,4,13,13
8,10,11,16,1,280,4,23,4,5,8,10,11,16,1,280,4,23,5
8,10,11,16,1,282,4,14,3,16,8,10,11,16,1,282,4,14,16
8,10,11,16,1,289,4,4,4,7,8,10,11,16,1,289,4,4,7
8,10,11,16,1,292,4,34,4,12,8,10,11,16,1,292,4,34,12
8,10,11,16,1,298,4,13,0,5,8,10,11,16,1,298,4,13,5
8,10,11,16,1,308,4,4,4,9,8,10,11,16,1,308,4,4,9
8,10,11,16,1,316,4,13,5,10,8,10,11,16,1,316,4,13,10
8,10,11,16,1,325,4,4,4,10,8,10,11,16,1,325,4,4,10
8,10,11,16,1,329,4,4,2,1,8,10,11,16,1,329,4,4,1
8,10,11,16,1,331,4,4,5,19,8,10,11,16,1,331,4,4,19
8,10,11,16,1,332,4,34,5,16,8,10,11,16,1,332,4,34,16
8,10,11,16,1,337,4,12,4,21,8,10,11,16,1,337,4,12,21
8,10,11,16,1,341,4,8,0,21,8,10,11,16,1,341,4,8,21
8,10,11,16,1,344,4,4,2,3,8,10,11,16,1,344,4,4,3
8,10,11,16,1,345,4,4,5,1,8,10,11,16,1,345,4,4,1
8,10,11,16,1,346,4,36,1,10,8,10,11,16,1,346,4,36,10
8,10,11,16,1,348,4,16,5,12,8,10,11,16,1,348,4,16,12
8,10,11,16,1,351,4,13,1,8,8,10,11,16,1,351,4,13,8
8,10,11,16,1,353,4,12,4,11,8,10,11,16,1,353,4,12,11
8,10,11,16,1,354,4,40,2,5,8,10,11,16,1,354,4,40,5
8,10,11,16,1,355,4,33,3,3,8,10,11,16,1,355,4,33,3
8,10,11,16,1,356,4,12,5,9,8,10,11,16,1,356,4,12,9
8,10,11,16,1,357,4,13,1,4,8,10,11,16,1,357,4,13,4
8,10,11,16,1,359,4,12,5,9,8,10,11,16,1,359,4,12,9
8,10,11,16,1,360,4,12,2,1,8,10,11,16,1,360,4,12,1
8,10,11,16,1,361,4,13,5,1,8,10,11,16,1,361,4,13,1
8,10,11,16,1,362,4,14,1,5,8,10,11,16,1,362,4,14,5
8,10,11,16,1,364,4,23,5,21,8,10,11,16,1,364,4,23,21
8,10,11,16,1,365,4,13,2,11,8,10,11,16,1,365,4,13,11
8,10,11,16,1,366,4,13,4,17,8,10,11,16,1,366,4,13,17
8,10,11,16,1,366,4,8,2,0,8,10,11,16,1,366,4,8,0
8,10,11,16,1,367,4,13,2,6,8,10,11,16,1,367,4,13,6
8,10,11,16,1,380,4,4,0,0,8,10,11,16,1,380,4,4,0
8,10,11,16,1,3,0,38,4,16,8,10,11,16,1,3,0,38,16
8,10,11,16,1,342,6,19,5,19,8,10,11,16,1,342,6,19,19
8,10,11,16,1,7,3,11,3,6,8,10,11,16,1,7,3,11,6
8,10,11,16,1,8,3,11,5,15,8,10,11,16,1,8,3,11,15
8,10,11,16,1,98,1,44,5,18,8,10,11,16,1,98,1,44,18
8,10,11,16,1,182,1,29,1,15,8,10,11,16,1,182,1,29,15
8,7,15,15,1,4,5,26,2,0,8,7,15,15,1,4,5,26,0
8,7,15,15,1,5,5,26,2,15,8,7,15,15,1,5,5,26,15
8,7,15,15,1,100,5,25,4,11,8,7,15,15,1,100,5,25,11
